classical,0.222785440032,0.232150773115,0.275236343813,0.114559269524,0.241040935474,0.4927214821,0.30005238012,0.0968360229603,0.3921711339,0.859146467008,0.361464305826,0.0922840939556,0.133651170588,0.17077164253,0.162217653174,0.0541537580021,0.101115562975,0.271511763742,0.148613083085,0.0595487976146,0.154248717804,0.298258978101,0.131406306411,0.0464267147703
classical,0.162962118079,0.325118897966,0.442833585454,0.222807953081,0.183851324054,0.262549063671,0.151694543189,0.0581821078898,0.381488301604,0.907347245998,0.383731138603,0.0729082166118,0.0729579858646,0.218216885932,0.278933785845,0.167118497832,0.0872922038398,0.239084956359,0.137851618053,0.0242849972254,0.0720872582024,0.164151973229,0.0688170688762,0.0257087591067
classical,0.132931567955,0.386579805989,0.407796419206,0.21052348272,0.0888960837666,0.0499715400044,0.0366416881871,0.0647448502969,0.434061207167,0.910601054101,0.408169451926,0.0790443819249,0.066957680931,0.214660758714,0.276019352555,0.171494547497,0.041443088724,0.0365264485859,0.0226446689677,0.0561930013273,0.143626952898,0.166419163913,0.0825690852147,0.0583683622734
classical,0.159805030502,0.379127143671,0.248310427254,0.111115231147,0.119256033367,0.0612337015546,0.04684444278,0.0995498343919,0.519139827877,0.991204184582,0.48377160081,0.133543401867,0.0674475085725,0.148562986226,0.0863579959574,0.0243196362505,0.0595101993746,0.0274515879715,0.0211503715406,0.0507247485906,0.104108466864,0.0263874462545,0.0524199616975,0.0664303805258
classical,0.163035910476,0.27907843296,0.188169713942,0.12664827221,0.193153597562,0.112029478754,0.0849119697279,0.14493953064,0.544701928098,1.0,0.557795131384,0.207393141204,0.0588221173376,0.11065099185,0.0609964940891,0.0416354943545,0.04982468482,0.0501923076925,0.052806985676,0.0622364207243,0.0596510673983,0.0,0.0619932774026,0.0654143324055
classical,0.348768242656,0.424203755918,0.389960358529,0.362119668857,0.423245399766,0.348625385664,0.305484916815,0.344926691324,0.648132845547,0.983247435022,0.652901427212,0.383550936084,0.234522395337,0.255307065815,0.256484961469,0.258171090354,0.240243312727,0.244225557301,0.231367792806,0.20021794501,0.0951525075335,0.0321334534183,0.0751744419668,0.172024889937
classical,0.642824417186,0.720017818759,0.713463808125,0.705348828618,0.73417888785,0.671487092303,0.609635529145,0.613370709635,0.774284724964,0.937522975391,0.746469800428,0.609626052638,0.167959820842,0.17724509451,0.188842624786,0.19134628169,0.181364120291,0.203492988982,0.205936151182,0.181753841197,0.0820173301882,0.050538735576,0.0632907259111,0.134036265648
classical,0.719047557954,0.79877885408,0.841528467161,0.858175144096,0.835932790121,0.788333423856,0.73887154003,0.736266568703,0.815674062259,0.841570638261,0.724006080851,0.660607613607,0.098651342051,0.116385172024,0.148160951862,0.126290371923,0.142154874101,0.165867385158,0.154932679708,0.122222120983,0.0702575541569,0.0956461978064,0.0997576516287,0.0940257852725
classical,0.353374577787,0.404993861932,0.432433466184,0.460949427664,0.465322309552,0.407061902983,0.380467057496,0.39660835394,0.610895559129,0.887295097892,0.525216596207,0.328510400953,0.351398019709,0.396464696938,0.446705751425,0.439362867185,0.384028481794,0.401077750449,0.386570395914,0.362653013279,0.20741103148,0.128067668523,0.157502167913,0.303889571856
classical,0.0287346398152,0.0497665276749,0.0129296859891,0.0479966050226,0.15804047694,0.0413787766587,0.0160599625649,0.0542483515478,0.422738410187,1.0,0.411524783114,0.0571723282168,0.0215457489901,0.0390191063254,0.00849897780891,0.0222464927271,0.0891536075416,0.0201823992847,0.00844330855471,0.0224339324562,0.055108038235,0.0,0.0582488116473,0.0272903776529
